#
# Automatically generated CSV file of semi-static open proxy exits
# which have been active for a minimum of 7 days. These proxies have
# a 83.2% statistical likelihood of remaining actively exploitable for
# another 7 days or more.
#
# Generated: Sat Jul 25 23:59:47 2026
# Reference: https://github.com/mannfredcom/semi-static-proxy-ips/
#
proxy exit ip,optional comment
38.156.15.189,entry is 200.110.106.72
38.156.23.250,
38.156.23.26,
38.156.23.34,entry is 38.156.23.36
38.156.23.51,entry is 38.156.23.53
38.156.233.172,
38.156.233.173,entry is 38.156.233.172
38.156.233.218,entry is 38.156.233.219
38.156.233.251,entry is 38.156.233.254
38.156.233.74,entry is 38.156.233.77
38.156.235.173,entry is 38.156.235.174
38.156.235.234,entry is 38.156.235.236
38.156.235.34,entry is 38.156.235.37
38.156.236.83,
38.156.238.74,entry is 38.156.238.67
38.156.246.1,
38.156.89.75,entry is 38.156.89.76
38.158.202.14,entry is 38.158.202.97
38.158.82.160,entry is 38.158.83.65
38.158.82.98,entry is 38.158.83.193
38.159.223.159,
38.159.37.17,
38.159.37.170,entry is 38.159.37.173
38.159.51.234,entry is 200.8.121.121
38.159.62.2,entry is 38.159.62.7
38.159.62.225,entry is 38.159.62.32
38.159.63.8,
38.165.231.75,entry is 38.165.231.71
38.165.233.182,entry is 38.165.233.178
38.165.236.134,entry is 38.165.236.130
38.171.255.232,
38.172.129.175,entry is 38.172.129.168
38.172.130.172,entry is 45.189.117.199
38.172.131.117,entry is 38.172.129.34
38.172.160.182,entry is 38.172.160.160
38.18.220.72,
38.183.144.154,entry is 45.198.20.156
38.183.144.200,entry is 45.198.23.1
38.183.145.219,entry is 103.153.62.13
38.183.145.248,
38.183.145.249,entry is 45.198.20.115
38.183.145.58,
38.183.145.61,
38.183.145.65,
38.183.145.83,
38.183.146.10,
38.183.146.122,
38.183.146.163,
38.183.146.53,
38.183.146.57,
38.183.183.123,entry is 38.183.183.114
38.183.212.8,
38.187.23.5,
38.188.101.205,entry is 38.188.101.197
38.188.48.128,entry is 38.188.48.65
38.188.63.255,entry is 103.203.234.105
38.19.111.74,
38.19.226.17,entry is 38.19.226.5
38.19.228.226,entry is 38.19.228.244
38.19.228.234,entry is 38.19.228.244
38.19.228.236,entry is 38.19.228.244
38.19.231.126,entry is 38.19.231.127
38.19.238.161,
38.19.238.164,entry is 200.69.92.8
38.19.238.167,entry is 38.19.238.161
38.19.238.169,entry is 38.19.238.5
38.19.238.172,entry is 38.19.238.5
38.19.238.174,entry is 38.19.238.161
38.19.36.36,
38.19.36.56,
38.19.36.86,
38.19.40.2,entry is 38.19.40.9
38.19.40.3,entry is 38.19.40.9
38.19.40.4,entry is 38.19.40.9
38.19.41.208,
38.19.41.225,
38.19.41.228,entry is 38.19.42.176
38.19.43.106,entry is 38.19.43.105
38.19.43.2,entry is 38.19.43.5
38.190.1.36,entry is 38.190.1.33
38.190.1.65,entry is 38.190.1.69
38.190.100.169,entry is 38.190.100.170
38.191.146.219,
38.191.161.186,entry is 38.191.161.187
38.191.194.27,
38.191.194.43,entry is 38.191.194.42
38.191.200.170,entry is 38.191.200.174
38.191.203.226,
38.191.204.167,entry is 38.191.204.165
38.191.204.26,entry is 38.191.204.113
38.191.204.45,entry is 38.191.204.44
38.191.204.52,entry is 190.2.209.59
38.191.209.205,entry is 38.191.212.114
38.191.210.103,entry is 38.191.211.233
38.191.211.250,
38.191.212.115,
38.191.212.83,entry is 38.191.212.85
38.191.214.250,
38.191.219.10,entry is 38.156.13.38
38.191.42.200,entry is 38.191.42.201
38.191.42.25,entry is 38.191.42.41
38.191.80.17,entry is 38.191.80.20
38.191.92.16,entry is 154.27.196.99
38.194.231.66,
38.194.245.194,entry is 38.194.245.229
38.194.246.34,
38.194.250.174,
38.194.250.66,entry is 38.194.224.26
38.194.251.246,
38.194.253.30,
38.196.221.146,
38.196.241.154,entry is 38.196.241.144
38.199.26.34,
38.199.26.60,entry is 38.199.26.22
38.199.30.194,entry is 38.199.30.195
38.199.66.56,entry is 38.10.240.130
38.199.67.10,
38.199.67.15,entry is 38.199.67.10
38.199.67.9,entry is 38.199.67.10
38.199.71.24,
38.210.179.147,entry is 38.210.179.102
38.210.179.185,entry is 38.210.179.19
38.210.179.187,entry is 38.210.179.50
38.210.179.190,entry is 38.210.179.4
38.210.179.192,entry is 38.210.179.108
38.210.179.199,entry is 38.210.179.30
38.210.179.204,
38.210.179.230,entry is 38.210.179.36
38.210.179.77,entry is 38.210.179.33
38.210.201.144,
38.210.201.158,entry is 38.210.201.144
38.210.7.18,entry is 209.14.109.157
38.211.24.114,
38.211.24.202,
38.211.24.26,
38.211.24.58,
38.211.25.242,
38.211.76.145,
38.211.76.161,
38.211.76.17,
38.211.76.177,
38.211.76.193,
38.211.76.201,entry is 38.211.76.203
38.211.76.65,
38.211.78.102,entry is 131.100.49.109
38.211.78.154,entry is 131.100.51.145
38.211.78.168,entry is 177.93.39.75
38.211.79.18,entry is 38.211.79.17
38.224.150.83,
38.224.150.94,
38.224.221.34,
38.224.222.101,entry is 38.224.223.173
38.224.223.173,
38.224.231.83,entry is 38.224.231.81
38.224.255.166,entry is 190.89.4.185
38.224.32.130,entry is 38.224.32.186
38.224.55.2,entry is 181.119.84.122
38.225.117.18,entry is 38.225.117.1
38.225.32.208,entry is 190.93.224.32
38.225.32.6,entry is 190.108.95.111
38.225.33.120,entry is 45.189.116.243
38.225.44.221,entry is 89.45.209.131
38.225.44.8,entry is 89.45.209.142
38.226.240.234,entry is 38.226.240.242
38.226.241.242,
38.226.242.15,
38.226.251.66,
38.226.251.67,
38.226.49.123,entry is 38.226.49.122
38.226.49.202,
38.226.49.242,entry is 45.173.203.50
38.244.110.235,entry is 47.238.203.170
38.247.141.135,
38.250.116.58,
38.250.229.66,entry is 64.76.106.106
38.252.215.109,
38.252.215.198,entry is 38.252.215.193
38.252.218.102,entry is 187.102.211.253
38.252.218.93,entry is 38.252.218.69
38.252.34.16,
38.253.240.194,entry is 103.172.71.187
38.253.240.213,
38.253.240.229,entry is 103.172.71.209
38.253.85.3,
38.253.86.157,entry is 38.253.86.171
38.253.86.22,entry is 38.253.86.5
38.28.193.1,
38.41.0.87,
38.41.225.174,
38.41.27.150,
38.41.29.83,entry is 38.41.0.116
38.43.88.102,
38.44.17.142,entry is 38.188.247.12
38.45.249.30,
38.46.214.173,
38.46.214.177,
38.46.214.193,
38.46.233.248,entry is 38.46.233.250
38.47.121.178,
38.49.133.178,entry is 38.49.133.226
38.49.140.226,
38.49.142.174,
38.49.148.149,
38.49.150.131,
38.49.152.103,
38.49.152.196,entry is 38.49.152.198
38.49.210.122,
38.50.165.126,entry is 38.50.165.125
38.50.165.98,entry is 38.50.165.101
38.51.207.185,entry is 38.51.207.184
38.51.207.90,entry is 38.51.207.91
38.51.209.85,entry is 38.51.209.80
38.51.221.24,
38.51.236.168,
38.51.243.174,
38.51.243.187,entry is 38.51.243.189
38.51.243.210,entry is 38.51.243.209
38.52.147.66,entry is 103.160.14.109
38.52.148.18,
38.52.148.46,entry is 38.52.148.254
38.52.161.98,entry is 38.52.161.101
38.52.182.50,entry is 38.52.182.55
38.52.208.9,entry is 186.33.7.203
38.52.209.231,entry is 186.33.7.227
38.54.51.14,
38.55.145.46,
38.55.146.122,
38.55.192.122,
38.56.249.14,
38.57.65.105,entry is 38.57.65.108
38.58.103.58,entry is 101.227.56.22
38.58.130.138,entry is 38.58.130.128
38.58.136.195,entry is 38.210.201.163
38.58.191.24,entry is 38.58.191.16
38.58.64.139,
38.58.66.172,entry is 38.58.66.175
38.65.138.42,
38.65.174.107,
38.7.138.34,entry is 38.7.16.194
38.7.195.53,
38.7.206.190,entry is 38.7.206.186
38.7.21.116,
38.7.21.118,
38.7.223.4,entry is 38.7.223.128
38.7.23.118,
38.7.23.138,
38.75.81.173,entry is 38.75.81.171
38.75.81.2,entry is 38.75.81.8
38.75.82.210,entry is 38.75.82.212
38.76.136.194,
38.76.138.129,
38.77.84.24,entry is 38.123.213.135
38.80.11.201,entry is 38.80.11.245
38.83.113.21,
38.86.221.33,entry is 95.111.194.14
38.86.221.37,entry is 95.111.194.14
38.86.221.46,entry is 95.111.194.14
38.86.221.51,entry is 95.111.194.14
38.86.221.52,entry is 95.111.194.14
38.87.237.14,entry is 23.143.160.193
38.9.184.139,entry is 190.97.254.254
38.9.184.177,
38.9.199.4,
38.9.213.86,
38.95.111.134,entry is 38.95.111.130
38.95.111.166,entry is 38.95.111.162
38.95.111.175,entry is 38.95.111.162
38.95.111.189,entry is 38.95.111.162
38.95.111.200,entry is 38.95.111.194
38.95.111.203,entry is 38.95.111.194
38.95.111.209,entry is 38.95.111.194
38.95.111.210,entry is 38.95.111.194
38.95.111.216,entry is 38.95.111.194
38.95.111.218,entry is 38.95.111.194
38.95.111.230,entry is 38.95.111.226
38.95.111.233,entry is 38.95.111.226
38.95.111.238,entry is 38.95.111.226
38.95.111.243,entry is 38.95.111.226
38.95.111.244,entry is 38.95.111.226
38.95.111.245,entry is 38.95.111.226
38.95.111.251,entry is 38.95.111.226
38.95.74.145,
38.95.89.20,entry is 38.52.220.58
39.100.103.171,
39.100.88.235,
39.106.165.196,
39.106.170.168,
39.107.58.214,
39.129.129.165,
39.175.80.225,
39.97.249.14,
39.98.86.246,
4.156.163.188,entry is 20.232.78.63
4.172.245.121,
4.7.95.227,entry is 5.78.108.236
40.113.234.46,
40.27.60.151,entry is 185.27.144.129
41.128.183.12,
41.128.72.137,entry is 41.128.72.138
41.128.72.139,entry is 41.128.72.142
41.128.72.141,
41.128.72.142,entry is 41.128.72.141
41.128.72.143,entry is 41.128.72.142
41.128.90.51,
41.128.90.52,
41.159.154.43,
41.162.162.142,
41.169.150.194,
41.174.111.123,
41.174.132.82,
41.174.134.134,entry is 102.36.168.185
41.175.45.10,entry is 165.16.192.205
41.180.70.2,
41.189.171.186,
41.190.92.50,
41.196.16.227,
41.203.42.177,
41.203.76.166,
41.203.83.242,
41.209.14.123,
41.209.57.199,
41.216.169.82,
41.216.57.75,
41.217.205.6,entry is 41.75.84.86
41.220.134.135,
41.220.138.121,
41.220.142.73,
41.223.234.116,
41.254.48.188,
41.254.48.190,
41.33.172.171,
41.33.172.173,entry is 41.33.172.171
41.33.203.115,
41.33.203.230,entry is 41.33.203.228
41.33.203.235,entry is 41.33.203.238
41.33.219.132,entry is 41.33.219.140
41.33.245.138,entry is 41.33.245.139
41.33.60.42,
41.33.67.36,entry is 41.178.6.36
41.33.89.100,
41.57.139.93,
41.57.35.211,
41.57.63.1,
41.57.7.190,
41.59.112.250,
41.65.103.190,
41.65.162.72,
41.65.236.34,entry is 41.65.236.37
41.65.236.37,
41.65.236.38,
41.65.55.10,
41.65.55.27,
41.65.67.167,
41.70.9.10,entry is 41.70.106.1
41.72.199.106,
41.72.213.182,
41.78.168.118,
41.79.222.90,entry is 213.150.221.198
41.79.233.182,
41.79.9.229,
41.93.63.66,
42.1.72.123,entry is 14.224.183.185
42.112.208.148,entry is 118.71.99.233
42.113.87.137,entry is 103.82.20.76
42.118.99.32,
42.200.76.16,
42.62.178.34,
43.110.40.117,
43.128.63.68,
43.129.80.138,
43.130.251.197,
43.130.38.45,
43.131.224.66,
43.133.91.141,entry is 218.78.211.180
43.134.53.69,
43.135.130.18,
43.135.179.129,
43.143.108.2,
43.154.131.53,
43.155.180.85,
43.155.215.149,
43.155.222.216,
43.159.128.164,
43.160.208.165,
43.160.219.223,
43.160.225.96,
43.160.230.218,
43.160.246.46,
43.160.255.142,
43.161.222.173,
43.161.239.147,
43.162.83.26,
43.163.212.174,
43.163.219.10,
43.163.229.96,entry is 49.232.24.120
43.164.129.36,
43.165.179.193,
43.166.187.191,
43.166.4.171,
43.167.171.63,
43.203.128.219,
43.208.127.0,
43.218.11.238,entry is 16.78.119.130
43.218.15.150,entry is 16.78.119.130
43.224.171.232,
43.225.24.186,entry is 45.249.77.145
43.228.92.6,entry is 103.44.2.177
43.228.95.138,entry is 45.249.78.177
43.229.254.221,
43.230.129.230,
43.230.192.242,
43.230.192.32,
43.230.193.154,
43.230.196.98,
43.231.79.53,entry is 43.231.78.203
43.240.83.70,
43.241.246.241,entry is 43.241.247.43
43.242.104.36,
43.242.241.47,
43.243.172.186,
43.245.131.90,
43.245.224.148,
43.245.224.68,entry is 109.172.116.18
43.245.249.22,
43.245.85.46,
43.245.95.178,entry is 43.245.93.193
43.246.201.188,entry is 43.246.200.252
43.246.201.53,
43.248.9.208,entry is 43.255.159.94
43.250.182.250,
43.251.205.146,
43.251.253.40,
43.252.106.147,
43.252.106.66,
43.252.107.106,
43.252.107.217,
43.252.158.170,
43.252.236.114,
43.252.236.158,
43.252.236.242,
43.252.237.163,
43.252.237.165,
43.252.238.166,
43.252.238.238,
43.252.238.251,
43.252.238.51,
43.255.191.169,entry is 103.115.44.114
43.255.191.171,entry is 103.115.44.114
43.255.191.172,entry is 103.115.44.114
43.99.100.108,
44.208.49.225,entry is 44.217.145.28
44.229.69.166,
44.253.54.238,entry is 114.111.19.228
45.10.53.43,entry is 45.10.53.62
45.115.115.37,
45.115.253.30,
45.116.230.79,
45.117.60.114,entry is 45.117.60.112
45.117.62.28,entry is 103.151.74.29
45.118.146.219,
45.118.35.169,
45.12.68.13,
45.123.142.11,entry is 45.123.142.17
45.123.142.21,entry is 45.123.142.20
45.123.142.77,
45.123.142.84,
45.125.32.64,
45.126.250.18,entry is 45.126.250.34
45.126.250.34,
45.126.250.38,
45.126.250.42,
45.126.250.46,
45.127.56.194,
45.127.59.8,entry is 103.159.249.145
45.128.188.33,
45.129.228.117,entry is 120.132.97.88
45.129.32.151,entry is 109.164.35.23
45.13.116.130,
45.13.116.170,
45.13.116.193,
45.13.116.196,
45.13.116.212,
45.13.116.220,
45.13.116.225,
45.13.116.230,
45.13.116.235,
45.130.201.172,
45.130.214.158,
45.131.46.106,
45.133.192.202,entry is 45.133.192.194
45.133.192.203,entry is 45.133.192.194
45.134.224.11,entry is 66.175.236.184
45.135.128.41,
45.135.165.102,
45.137.201.17,entry is 76.144.40.133
45.137.43.0,
45.137.60.153,
45.143.108.114,entry is 45.143.108.115
45.143.109.98,entry is 45.143.108.13
45.144.30.59,
45.145.73.240,
45.147.251.19,
45.147.50.64,
45.148.18.136,entry is 92.119.164.84
45.149.93.120,
45.150.39.33,
45.153.4.154,
45.156.248.56,entry is 45.156.248.50
45.156.248.62,entry is 45.156.248.50
45.156.248.65,entry is 45.156.248.50
45.159.189.203,
45.161.115.253,entry is 45.161.112.227
45.162.133.0,entry is 45.162.132.157
45.162.134.126,entry is 45.162.132.9
45.162.225.114,
45.163.207.18,
45.164.148.13,entry is 45.164.148.16
45.164.151.150,
45.164.64.113,entry is 66.231.77.138
45.164.64.116,
45.164.64.117,entry is 66.231.77.66
45.164.64.119,entry is 66.231.77.61
45.165.204.53,
45.167.124.248,
45.167.124.33,
45.167.124.68,entry is 45.167.124.69
45.167.126.42,
45.167.129.88,entry is 45.167.129.89
45.167.191.48,
45.167.20.129,entry is 45.167.20.31
45.167.23.37,entry is 181.209.124.10
45.168.174.205,entry is 190.94.199.241
45.168.236.54,
45.168.239.58,
45.168.244.10,
45.168.244.16,
45.169.105.151,
45.169.169.14,
45.170.102.17,
45.170.128.120,
45.171.108.255,entry is 45.171.108.244
45.171.111.255,
45.171.166.145,entry is 45.171.166.146
45.171.166.146,
45.171.167.12,entry is 45.171.167.1
45.172.142.34,entry is 45.172.142.38
45.172.177.198,entry is 45.172.176.1
45.172.19.154,entry is 200.110.218.13
45.172.19.195,entry is 190.111.218.139
45.173.207.126,
45.174.108.141,
45.174.169.10,entry is 45.174.168.44
45.174.169.22,entry is 45.174.168.54
45.174.169.6,entry is 45.174.168.45
45.174.174.99,entry is 45.174.174.100
45.174.175.26,
45.174.175.27,
45.174.241.0,entry is 45.174.241.173
45.174.241.1,entry is 45.174.241.241
45.174.241.2,entry is 45.174.241.172
45.174.241.3,entry is 45.174.241.241
45.174.243.128,
45.174.243.142,
45.174.243.144,
45.174.243.145,
45.174.243.146,
45.174.243.20,
45.174.243.25,entry is 45.174.243.24
45.174.249.2,entry is 45.174.248.19
45.174.250.9,entry is 45.174.251.11
45.174.253.240,entry is 45.174.253.9
45.174.56.22,entry is 45.174.56.21
45.174.56.24,entry is 45.174.56.21
45.174.77.1,
45.174.77.224,
45.174.78.240,entry is 201.174.17.126
45.174.92.44,
45.174.94.18,
45.174.94.72,
45.175.137.253,
45.175.171.150,entry is 45.175.171.4
45.175.44.4,
45.175.59.3,entry is 45.175.59.2
45.176.99.58,
45.177.16.254,entry is 45.177.16.129
45.177.178.17,entry is 45.177.178.194
45.177.178.23,entry is 45.177.178.242
45.178.246.2,entry is 45.178.246.7
45.178.68.242,entry is 45.178.68.254
45.179.200.38,
45.179.201.141,entry is 181.78.82.211
45.179.201.142,entry is 45.179.201.210
45.179.246.70,entry is 45.179.246.65
45.179.249.33,entry is 45.179.249.196
45.180.141.206,entry is 45.180.140.241
45.180.87.66,entry is 45.180.84.105
45.181.121.57,
45.181.123.177,entry is 45.181.123.185
45.182.21.150,
45.182.21.165,
45.183.11.194,
45.184.103.185,entry is 45.184.103.184
45.184.103.190,entry is 45.184.103.166
45.184.111.68,
45.185.206.54,entry is 45.185.206.47
45.186.106.145,
45.186.208.34,
45.186.209.68,
45.186.6.104,
45.187.6.103,
45.188.125.21,
45.188.125.235,
45.188.125.49,
45.188.167.25,
45.188.76.238,entry is 45.188.76.107
45.188.76.52,entry is 45.188.76.102
45.189.108.23,
45.189.149.58,entry is 153.51.241.38
45.189.253.164,entry is 45.189.252.245
45.190.170.30,entry is 45.190.170.0
45.190.187.226,entry is 80.80.91.132
45.190.76.16,entry is 45.190.76.17
45.190.85.10,entry is 45.190.85.1
45.190.85.8,entry is 45.190.85.1
45.191.75.203,entry is 38.156.76.112
45.194.33.12,
45.195.249.154,
45.195.79.113,entry is 170.0.231.254
45.198.10.47,
45.198.11.193,
45.198.14.121,
45.198.147.238,
45.198.152.230,
45.198.20.123,
45.198.20.124,
45.198.20.149,
45.198.20.166,
45.198.20.173,
45.198.20.174,
45.198.20.18,
45.198.20.192,
45.198.20.193,
45.198.20.195,
45.198.20.200,entry is 45.198.20.172
45.198.20.202,
45.198.20.21,entry is 103.153.62.131
45.198.20.3,entry is 38.183.145.218
45.198.20.4,
45.198.20.5,
45.198.20.70,
45.198.20.91,
45.198.32.139,
45.198.32.187,
45.198.32.207,
45.198.32.235,
45.198.33.65,
45.198.33.79,
45.198.8.10,entry is 103.76.105.182
45.199.189.215,
45.221.96.199,
45.221.99.40,entry is 154.81.36.92
45.224.149.77,
45.224.153.220,entry is 181.78.198.151
45.224.22.60,entry is 45.224.22.63
45.224.23.236,
45.225.105.172,
45.225.204.10,entry is 45.225.204.53
45.225.204.11,
45.225.204.8,entry is 45.225.204.13
45.225.205.5,entry is 45.225.204.192
45.225.206.49,entry is 45.225.204.97
45.225.206.56,entry is 45.225.206.248
45.225.206.75,entry is 204.199.139.75
45.225.89.190,entry is 45.225.89.145
45.225.90.216,entry is 181.188.216.3
45.227.195.121,
45.228.151.157,
45.228.233.78,
45.228.77.70,entry is 45.228.77.77
45.229.16.153,entry is 200.24.138.73
45.229.17.129,entry is 45.229.17.137
45.229.17.145,
45.229.17.161,entry is 45.229.17.162
45.229.17.17,
45.229.17.4,entry is 45.229.17.2
45.229.17.57,entry is 45.229.17.62
45.229.17.73,entry is 45.229.17.74
45.229.17.89,entry is 45.229.17.94
45.229.204.121,entry is 45.229.204.122
45.229.32.122,entry is 45.229.32.124
45.229.9.128,entry is 45.229.9.142
45.230.168.60,entry is 45.230.168.37
45.230.169.4,entry is 45.230.169.5
45.230.170.13,
45.230.170.172,entry is 45.230.171.1
45.230.170.30,
45.231.101.97,
45.231.164.69,entry is 170.81.102.168
45.231.170.137,
45.231.223.250,
45.231.223.252,entry is 45.231.220.78
45.232.0.129,
45.232.152.2,
45.233.64.2,entry is 45.233.67.226
45.234.100.102,
45.234.218.5,
45.236.107.105,entry is 45.236.107.106
45.236.170.178,entry is 45.236.169.166
45.236.44.94,
45.236.65.201,entry is 45.236.66.163
45.238.112.228,
45.238.220.1,
45.238.57.1,
45.239.48.98,
45.240.232.61,
45.240.232.62,
45.245.208.182,
45.249.79.190,
45.250.215.8,
45.251.4.38,entry is 103.66.47.25
45.32.117.218,
45.32.119.194,
45.32.8.165,
45.38.198.127,
45.4.0.12,entry is 45.4.2.24
45.4.194.254,entry is 45.4.192.225
45.4.200.66,entry is 45.4.202.146
45.4.58.222,entry is 45.4.58.223
45.40.136.39,
45.43.63.37,
45.5.118.217,
45.5.119.17,
45.55.43.162,
45.58.38.175,entry is 69.87.216.54
45.59.122.132,
45.6.101.26,entry is 45.6.101.98
45.6.38.24,
45.61.188.134,
45.65.137.218,
45.65.225.17,
45.65.227.161,
45.65.227.97,
45.66.55.164,
45.67.138.100,entry is 76.144.40.133
45.7.64.8,
45.70.188.10,
45.70.200.146,
45.70.236.194,
45.70.58.45,entry is 45.70.56.252
45.71.114.146,entry is 45.71.114.147
45.71.15.2,
45.73.0.118,
45.76.104.16,
45.76.182.157,
45.76.183.4,
45.76.223.103,
45.77.6.22,entry is 45.77.185.216
45.78.199.53,
45.79.203.254,
45.8.98.150,
45.80.24.144,
45.81.146.7,entry is 45.81.147.121
45.82.138.121,
45.84.13.153,
45.87.140.155,
45.9.72.149,entry is 139.28.222.128
45.91.92.155,entry is 102.211.56.106
45.95.226.101,
45.95.232.35,
45.95.233.237,
46.0.229.208,
46.10.198.10,
46.10.209.230,
46.101.118.144,entry is 76.144.40.133
46.105.35.193,
46.107.230.122,
46.146.223.102,
46.148.41.9,
46.149.77.90,
46.161.4.163,
46.17.99.217,
46.171.28.162,
46.173.211.221,
46.174.23.200,
46.18.204.205,
46.181.243.194,
46.181.54.110,
46.183.134.50,
46.185.34.136,
46.188.2.42,
46.188.44.80,
46.19.69.200,
46.197.136.14,
46.203.233.111,entry is 46.203.233.116
46.209.15.187,
46.209.199.145,
46.209.207.146,entry is 46.209.207.149
46.209.217.106,entry is 46.209.217.108
46.209.30.11,
46.21.186.252,
46.214.153.223,
46.219.1.20,
46.225.130.9,entry is 5.161.18.220
46.229.243.211,
46.229.243.220,
46.242.38.131,
46.245.123.30,
46.247.41.222,
46.249.124.244,
46.29.116.3,entry is 92.42.8.20
46.29.116.6,entry is 92.42.8.5
46.29.166.134,
46.30.42.34,
46.36.123.18,
46.36.65.117,
46.39.105.157,
46.47.82.16,
46.55.143.145,
46.55.3.113,
46.60.15.42,entry is 46.60.15.72
46.62.140.224,
46.8.104.176,
46.8.31.104,
46.8.48.143,
46.8.60.2,
46.8.60.34,
46.98.192.116,
46.98.193.59,
46.99.135.237,
47.103.30.64,
47.104.170.144,
47.110.32.65,
47.111.179.99,
47.112.25.109,
47.116.161.145,
47.117.135.38,
47.120.24.152,
47.121.114.42,
47.176.213.210,
47.176.240.250,
47.236.104.43,
47.236.177.236,
47.236.72.18,
47.236.86.147,
47.237.100.95,
47.237.153.201,
47.237.67.253,
47.238.106.120,
47.238.126.6,
47.238.173.39,
47.238.210.231,
47.238.234.194,
47.238.250.174,
47.240.174.176,
47.243.181.85,
47.243.59.250,
47.245.104.45,
47.245.30.253,
47.250.115.134,
47.250.187.181,
47.251.127.154,
47.251.241.246,
47.252.41.213,
47.252.47.39,
47.252.72.77,
47.253.201.85,
47.253.58.201,
47.254.235.222,
47.57.242.244,
47.76.149.237,
47.76.153.11,
47.77.215.95,
47.79.123.102,
47.79.144.123,
47.79.253.110,
47.79.32.164,
47.81.56.193,
47.82.113.251,
47.82.66.101,
47.83.134.196,
47.84.230.119,
47.85.37.60,
47.86.33.52,entry is 206.123.156.217
47.86.42.224,
47.88.35.91,
47.88.94.79,
47.96.189.129,
47.99.133.254,
48.206.17.5,entry is 4.157.188.13
48.214.144.194,
49.0.1.158,entry is 43.252.237.125
49.0.156.20,
49.0.2.166,
49.0.2.54,
49.0.26.151,
49.0.26.153,entry is 103.164.231.243
49.0.26.18,entry is 103.180.119.182
49.0.26.19,entry is 103.180.119.182
49.0.26.191,entry is 103.180.118.184
49.0.26.215,
49.0.27.161,entry is 103.19.78.225
49.0.27.167,
49.0.42.36,
49.0.79.138,
49.0.87.62,
49.144.19.84,
49.144.25.241,
49.144.29.211,
49.144.31.164,
49.145.121.201,entry is 180.191.231.122
49.146.145.189,
49.146.211.128,
49.146.228.143,
49.146.59.219,entry is 180.191.233.230
49.147.119.2,
49.147.69.166,entry is 49.157.158.178
49.151.248.110,
49.151.64.81,entry is 180.191.124.188
49.156.22.70,entry is 49.156.22.177
49.156.44.116,
49.156.44.117,
49.156.44.166,
49.167.236.96,
49.207.177.65,
49.213.39.90,
49.229.36.170,
49.229.36.210,entry is 49.229.36.211
49.48.115.235,
49.66.196.94,
49.74.19.242,
49.82.52.191,
49.87.152.132,
49.87.172.125,
5.10.225.9,entry is 5.10.230.93
5.101.199.95,
5.104.174.199,
5.104.183.1,entry is 5.104.183.41
5.11.93.98,
5.128.122.173,
5.129.227.157,
5.129.233.140,
5.135.101.239,
5.141.29.96,
5.149.208.240,
5.157.64.213,
5.160.103.246,
5.160.163.134,
5.160.247.35,entry is 5.160.247.48
5.165.225.172,
5.180.180.219,entry is 76.144.40.133
5.180.208.186,entry is 45.26.30.144
5.180.21.43,
5.181.180.131,entry is 76.144.40.133
5.181.23.213,
5.182.145.141,
5.189.138.17,
5.202.120.123,
5.202.120.92,
5.202.191.226,entry is 5.202.191.225
5.202.52.98,entry is 5.202.52.103
5.23.104.251,
5.254.178.160,
5.255.103.55,
5.255.113.177,
5.255.117.127,
5.255.117.250,
5.255.118.82,
5.255.120.238,
5.255.123.162,
5.255.125.188,
5.255.97.220,
5.255.99.75,
5.42.116.76,
5.42.213.90,
5.45.118.209,
5.45.125.201,
5.45.127.203,
5.53.119.134,
5.58.97.89,
5.59.248.134,
5.79.163.26,
5.8.204.148,
5.83.244.250,
5.95.121.180,
50.172.193.250,
50.18.7.20,
50.184.176.222,
50.200.166.130,
50.222.120.243,
50.238.47.86,
50.250.205.21,
50.3.125.92,entry is 47.238.203.170
50.67.100.178,
50.76.211.250,entry is 50.76.211.251
50.84.107.94,
51.15.135.81,
51.158.168.216,entry is 90.189.163.35
51.158.202.56,
51.159.225.196,
51.159.225.197,
51.161.216.209,entry is 51.161.137.166
51.178.183.247,
51.195.102.120,
51.195.102.121,
51.195.166.178,entry is 102.211.56.106
51.222.12.245,
51.222.13.193,
51.254.149.124,entry is 51.255.131.164
51.38.70.236,entry is 51.89.135.169
51.38.70.95,
51.79.142.230,
51.79.166.151,
51.79.166.152,
51.79.173.71,
51.79.207.21,
51.79.64.240,
51.79.71.106,
51.79.71.202,
51.81.6.158,
51.81.73.69,
51.83.40.216,entry is 51.178.231.35
51.91.76.186,
52.15.98.63,
52.185.184.73,
54.159.4.220,
54.37.73.95,
54.38.158.187,entry is 51.195.115.15
54.38.35.209,
54.71.220.52,entry is 34.209.216.57
54.76.117.126,entry is 34.249.214.108
57.128.159.156,
57.128.229.14,undocumented TOR exit
58.120.135.195,
58.136.170.114,
58.136.170.250,
58.147.185.3,
58.147.186.131,
58.147.186.226,
58.147.186.230,
58.147.186.31,
58.147.187.43,entry is 58.147.186.214
58.147.189.50,
58.147.189.63,
58.147.189.90,
58.18.39.58,
58.210.191.162,entry is 58.210.191.173
58.218.169.186,
58.220.83.56,
58.235.170.51,
58.246.79.38,
58.247.113.130,
58.27.152.162,entry is 125.209.110.83
58.33.109.114,
58.65.202.159,
58.69.114.117,
58.69.117.217,entry is 103.167.116.141
58.69.124.137,
58.69.125.145,
58.69.175.135,
58.69.182.53,
58.69.194.136,entry is 180.191.2.16
58.69.248.180,
58.69.250.43,
58.69.61.25,
